bridge_id,missing_zendesk_ticket_id,fieldbeat_task_id,task_type,state,client_key,created_at,link_method
488370|1439,488370,1439,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2022-04-14T13:12:44.443Z,fieldbeat_report_ticket_number
0|1443,0,1443,INSTALACION - INTEGRACION,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-04-19T17:37:15.117Z,fieldbeat_report_ticket_number
563156|1444,563156,1444,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT||CLÍNICA LAS CONDES,2022-04-20T13:48:04.045Z,fieldbeat_report_ticket_number
320254|1445,320254,1445,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-04-20T21:32:05.252Z,fieldbeat_report_ticket_number
9999|1446,9999,1446,PRUEBAS DE ACEPTACION,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-04-22T14:03:57.001Z,fieldbeat_report_ticket_number
212275|1447,212275,1447,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-04-22T16:59:22.975Z,fieldbeat_report_ticket_number
0001|1448,0001,1448,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-04-22T21:50:46.377Z,fieldbeat_report_ticket_number
458280|1449,458280,1449,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-04-23T02:13:39.253Z,fieldbeat_report_ticket_number
928747|1450,928747,1450,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-04-23T18:25:03.707Z,fieldbeat_report_ticket_number
116702|1451,116702,1451,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2022-04-25T16:06:03.300Z,fieldbeat_report_ticket_number
392899|1453,392899,1453,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-04-26T17:43:13.007Z,fieldbeat_report_ticket_number
392899|1455,392899,1455,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-04-27T15:05:08.539Z,fieldbeat_report_ticket_number
116702|1457,116702,1457,CORRECTIVA PROGRAMADA,ARCHIVED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2022-04-27T15:17:22.464Z,fieldbeat_report_ticket_number
116702|1458,116702,1458,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2022-04-27T15:34:13.422Z,fieldbeat_report_ticket_number
9999|1459,9999,1459,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-04-27T20:46:33.042Z,fieldbeat_report_ticket_number
9999|1461,9999,1461,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-04-29T18:54:17.381Z,fieldbeat_report_ticket_number
436271|1463,436271,1463,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-04-29T19:58:32.553Z,fieldbeat_report_ticket_number
563550|1465,563550,1465,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-04-29T22:38:49.412Z,fieldbeat_report_ticket_number
120359|1468,120359,1468,INSTALACION - INTEGRACION,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-05-05T16:31:30.904Z,fieldbeat_report_ticket_number
453949|1469,453949,1469,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-05-05T21:51:48.635Z,fieldbeat_report_ticket_number
727363|1470,727363,1470,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2022-05-06T21:59:37.149Z,fieldbeat_report_ticket_number
494002|1471,494002,1471,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-05-09T13:04:10.705Z,fieldbeat_report_ticket_number
010101|1472,010101,1472,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-05-09T17:28:42.615Z,fieldbeat_report_ticket_number
524622|1473,524622,1473,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-05-10T17:55:10.607Z,fieldbeat_report_ticket_number
138414|1474,138414,1474,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-05-12T23:30:31.684Z,fieldbeat_report_ticket_number
730927|1475,730927,1475,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2022-05-13T22:02:31.319Z,fieldbeat_report_ticket_number
444321|1477,444321,1477,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-05-14T14:26:45.130Z,fieldbeat_report_ticket_number
868583|1479,868583,1479,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2022-05-16T16:48:25.621Z,fieldbeat_report_ticket_number
234528|1481,234528,1481,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2022-05-17T15:16:25.712Z,fieldbeat_report_ticket_number
863393|1484,863393,1484,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-05-21T00:28:03.275Z,fieldbeat_report_ticket_number
0101|1485,0101,1485,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-05-24T16:13:37.838Z,fieldbeat_report_ticket_number
583766|1486,583766,1486,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2022-05-24T18:05:38.552Z,fieldbeat_report_ticket_number
9999|1487,9999,1487,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2022-05-24T22:35:52.024Z,fieldbeat_report_ticket_number
825460|1488,825460,1488,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-05-25T00:29:43.615Z,fieldbeat_report_ticket_number
439533|1490,439533,1490,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-05-25T13:07:37.106Z,fieldbeat_report_ticket_number
0101|1491,0101,1491,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-05-25T16:32:40.309Z,fieldbeat_report_ticket_number
900438|1492,900438,1492,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-05-25T16:43:19.533Z,fieldbeat_report_ticket_number
883541|1494,883541,1494,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-05-25T17:19:42.810Z,fieldbeat_report_ticket_number
293312|1496,293312,1496,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-05-26T16:57:26.268Z,fieldbeat_report_ticket_number
755004|1497,755004,1497,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-05-30T22:07:34.862Z,fieldbeat_report_ticket_number
339909|1498,339909,1498,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-06-01T00:30:49.524Z,fieldbeat_report_ticket_number
417278|1499,417278,1499,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2022-06-01T20:04:23.904Z,fieldbeat_report_ticket_number
993911|1500,993911,1500,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-06-02T02:05:52.816Z,fieldbeat_report_ticket_number
867282|1501,867282,1501,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-06-02T14:29:32.699Z,fieldbeat_report_ticket_number
844620|1502,844620,1502,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-06-02T22:28:47.641Z,fieldbeat_report_ticket_number
654641|1504,654641,1504,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-06-03T20:26:20.849Z,fieldbeat_report_ticket_number
549574|1505,549574,1505,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-06-03T21:44:35.612Z,fieldbeat_report_ticket_number
844620|1506,844620,1506,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-06-06T12:32:12.312Z,fieldbeat_report_ticket_number
808492|1508,808492,1508,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-06-09T01:22:22.696Z,fieldbeat_report_ticket_number
162775|1509,162775,1509,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2022-06-09T21:31:28.612Z,fieldbeat_report_ticket_number
4445992|1510,4445992,1510,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2022-06-09T22:54:58.765Z,fieldbeat_report_ticket_number
588386|1511,588386,1511,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-06-11T13:19:42.145Z,fieldbeat_report_ticket_number
466517|1512,466517,1512,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-06-13T18:55:56.690Z,fieldbeat_report_ticket_number
720301|1513,720301,1513,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-06-15T14:47:43.866Z,fieldbeat_report_ticket_number
0101|1514,0101,1514,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.605.000-1|INSTITUTO DE SALUD PUBLICA (ISP),2022-06-16T18:37:03.690Z,fieldbeat_report_ticket_number
9999|1516,9999,1516,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-06-17T21:23:12.093Z,fieldbeat_report_ticket_number
520423|1517,520423,1517,CORRECTIVA NO PROGRAMADA,ARCHIVED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-06-18T02:40:27.683Z,fieldbeat_report_ticket_number
837172|1518,837172,1518,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2022-06-20T14:45:14.053Z,fieldbeat_report_ticket_number
520423|1521,520423,1521,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-06-20T16:24:25.218Z,fieldbeat_report_ticket_number
335280|1523,335280,1523,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-06-24T17:19:31.410Z,fieldbeat_report_ticket_number
919979|1525,919979,1525,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,2022-06-28T22:03:09.927Z,fieldbeat_report_ticket_number
0101|1526,0101,1526,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-06-29T17:25:25.155Z,fieldbeat_report_ticket_number
983998|1527,983998,1527,ASISTENCIA REMOTA,FINISHED,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,2022-06-30T15:54:43.941Z,fieldbeat_report_ticket_number
777777|1528,777777,1528,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-06-30T17:21:52.357Z,fieldbeat_report_ticket_number
494456|1529,494456,1529,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-07-01T17:31:25.308Z,fieldbeat_report_ticket_number
137421|1530,137421,1530,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,2022-07-01T18:53:20.773Z,fieldbeat_report_ticket_number
9999|1531,9999,1531,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-07-01T22:45:53.452Z,fieldbeat_report_ticket_number
414306|1532,414306,1532,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-07-04T13:29:45.495Z,fieldbeat_report_ticket_number
242713|1534,242713,1534,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-07-07T01:41:58.379Z,fieldbeat_report_ticket_number
477000|1535,477000,1535,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2022-07-07T14:21:49.078Z,fieldbeat_report_ticket_number
242713|1537,242713,1537,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-07-08T01:11:57.863Z,fieldbeat_report_ticket_number
591426|1538,591426,1538,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-07-08T19:34:27.311Z,fieldbeat_report_ticket_number
134319|1539,134319,1539,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-07-09T02:19:16.860Z,fieldbeat_report_ticket_number
478766|1541,478766,1541,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2022-07-11T15:34:11.899Z,fieldbeat_report_ticket_number
392327|1543,392327,1543,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-07-16T17:59:15.455Z,fieldbeat_report_ticket_number
201212|1544,201212,1544,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-07-18T16:57:59.492Z,fieldbeat_report_ticket_number
777777|1545,777777,1545,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-07-18T17:20:20.981Z,fieldbeat_report_ticket_number
777777|1547,777777,1547,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-07-20T00:04:32.813Z,fieldbeat_report_ticket_number
9999|1549,9999,1549,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-07-22T21:33:29.902Z,fieldbeat_report_ticket_number
120365|1550,120365,1550,INSTALACION - INTEGRACION,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-07-23T01:15:12.703Z,fieldbeat_report_ticket_number
152475|1552,152475,1552,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-07-25T15:41:23.102Z,fieldbeat_report_ticket_number
650855|1553,650855,1553,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2022-07-27T20:20:26.721Z,fieldbeat_report_ticket_number
130783|1554,130783,1554,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-07-29T00:53:26.829Z,fieldbeat_report_ticket_number
968806|1555,968806,1555,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-07-30T18:07:55.310Z,fieldbeat_report_ticket_number
0000|1556,0000,1556,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.105.383-3|TORRE MÉDICA - RANCAGUA,2022-08-01T14:59:20.243Z,fieldbeat_report_ticket_number
0101|1557,0101,1557,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-08-01T23:25:15.359Z,fieldbeat_report_ticket_number
5555|1560,5555,1560,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|ACME,2022-08-03T16:28:49.143Z,fieldbeat_report_ticket_number
9999|1561,9999,1561,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-08-03T17:28:08.000Z,fieldbeat_report_ticket_number
777777|1562,777777,1562,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-08-03T22:41:53.650Z,fieldbeat_report_ticket_number
330260|1564,330260,1564,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-08-03T23:22:01.039Z,fieldbeat_report_ticket_number
9999999|1565,9999999,1565,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-08-04T23:21:06.373Z,fieldbeat_report_ticket_number
736046|1567,736046,1567,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2022-08-05T14:44:36.532Z,fieldbeat_report_ticket_number
555|1568,555,1568,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT||ACME,2022-08-05T15:57:43.229Z,fieldbeat_report_ticket_number
727739|1579,727739,1579,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-08-16T04:45:41.595Z,fieldbeat_report_ticket_number
672716|1582,672716,1582,ASISTENCIA REMOTA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-08-17T15:51:56.112Z,fieldbeat_report_ticket_number
621172|1583,621172,1583,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-08-17T21:29:07.698Z,fieldbeat_report_ticket_number
777777|1585,777777,1585,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-08-20T22:58:32.303Z,fieldbeat_report_ticket_number
0001|1586,0001,1586,INSTALACION - INTEGRACION,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2022-08-22T22:08:55.485Z,fieldbeat_report_ticket_number
906153|1588,906153,1588,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-08-23T23:28:40.607Z,fieldbeat_report_ticket_number
950403|1590,950403,1590,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-08-24T23:08:54.113Z,fieldbeat_report_ticket_number
9999|1596,9999,1596,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2022-08-26T20:50:36.006Z,fieldbeat_report_ticket_number
9999|1597,9999,1597,PUESTA EN MARCHA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2022-08-29T00:12:59.069Z,fieldbeat_report_ticket_number
0101|1598,0101,1598,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2022-08-29T16:32:15.679Z,fieldbeat_report_ticket_number
0101|1601,0101,1601,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2022-08-30T14:21:51.984Z,fieldbeat_report_ticket_number
0101|1604,0101,1604,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2022-08-31T15:10:16.412Z,fieldbeat_report_ticket_number
9999|1605,9999,1605,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-08-31T18:10:48.236Z,fieldbeat_report_ticket_number
0101|1606,0101,1606,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2022-09-01T15:32:24.640Z,fieldbeat_report_ticket_number
677843|1607,677843,1607,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-09-01T21:21:33.831Z,fieldbeat_report_ticket_number
0101|1608,0101,1608,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2022-09-02T14:19:39.069Z,fieldbeat_report_ticket_number
531163|1609,531163,1609,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-09-02T20:35:58.095Z,fieldbeat_report_ticket_number
346827|1610,346827,1610,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,2022-09-05T20:57:27.396Z,fieldbeat_report_ticket_number
777777|1611,777777,1611,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-09-08T00:03:06.983Z,fieldbeat_report_ticket_number
661775|1612,661775,1612,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-09-09T02:03:26.316Z,fieldbeat_report_ticket_number
777777|1613,777777,1613,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-09-09T21:31:08.091Z,fieldbeat_report_ticket_number
9999|1614,9999,1614,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-09-09T22:46:39.742Z,fieldbeat_report_ticket_number
5|1615,5,1615,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.089.058-8|EYG MEDICAL SYSTEMS LTDA.,2022-09-09T23:00:55.627Z,fieldbeat_report_ticket_number
11540|1616,11540,1616,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2022-09-12T11:50:18.947Z,fieldbeat_report_ticket_number
9999|1617,9999,1617,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-09-13T00:35:46.026Z,fieldbeat_report_ticket_number
574768|1618,574768,1618,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-09-14T12:45:30.412Z,fieldbeat_report_ticket_number
451216|1621,451216,1621,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-09-15T01:29:24.522Z,fieldbeat_report_ticket_number
0101|1622,0101,1622,,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-09-15T10:22:34.898Z,fieldbeat_report_ticket_number
222061|1627,222061,1627,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-09-20T18:56:09.622Z,fieldbeat_report_ticket_number
697208|1628,697208,1628,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-09-21T18:26:19.948Z,fieldbeat_report_ticket_number
166809|1629,166809,1629,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2022-09-21T23:11:21.264Z,fieldbeat_report_ticket_number
312736|1631,312736,1631,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-09-22T14:39:43.470Z,fieldbeat_report_ticket_number
9999|1633,9999,1633,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.605.000-1|INSTITUTO DE SALUD PUBLICA (ISP),2022-09-22T17:48:33.968Z,fieldbeat_report_ticket_number
777777|1634,777777,1634,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-09-22T23:17:03.325Z,fieldbeat_report_ticket_number
