lifecycle_event_id,fieldbeat_task_id,event_date,client_key,client_name,equipment_internal_id,equipment_uuid,task_type,task_state,technician_names,linked_zendesk_ticket_id,used_part_id,raw_part_identifier,part_name,quantity,dolibarr_product_id,dolibarr_ref,dolibarr_label,match_status,match_method,match_confidence,replacement_event_inferred,event_type_inferred,task_equipment_count,association_confidence_score,association_confidence_label,association_confidence_factors,after_hours_minutes,business_minutes,calculation_status,calculation_notes
2502_Linac-154325_2502|2|0|1500998,2502,2024-06-07T17:45:00.000Z,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),HOSPITAL CARLOS VAN BUREN (SSVSA),Linac-154325,,CORRECTIVA PROGRAMADA,FINISHED,jecheverria,,2502|2|0|1500998,1500998,Led UV AGILITY,1,10769,1500998,Projector Assy Quad LED,MATCHED,REF_EXACT,1,true,CORRECTIVE_REPLACEMENT_LIKELY,1,100,Alta,task con 1 solo equipo asociado | match Dolibarr exacto/alias (REF_EXACT),0,120,OK,
2503_Linac-109256_2503|2|0|n/a,2503,2024-06-11T22:09:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,UC CHRISTUS - SCA,Linac-109256,,REQUERIMIENTO DEL CLIENTE,FINISHED,acorbea,,2503|2|0|n/a,n/a,n/a,,,,,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,0,false,UNKNOWN,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (PLACEHOLDER_VALUE),20,17,OK,repuesto sin match confiable en Dolibarr (match_status=PLACEHOLDER_VALUE) - excluido del cálculo de intervalos
2505_Linac-109256_2505|2|0|1541744,2505,2024-06-11T20:00:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,UC CHRISTUS - SCA,Linac-109256,,CORRECTIVA PROGRAMADA,FINISHED,raguila,217,2505|2|0|1541744,1541744,Fru Kit VersaHD HHC,1,11817,1541744,"FRU KIT, HAND HELD CONTROLLER",MATCHED,REF_EXACT,1,true,CORRECTIVE_REPLACEMENT_LIKELY,1,100,Alta,task con 1 solo equipo asociado | match Dolibarr exacto/alias (REF_EXACT),0,120,OK,
2507_Linac-151673_2507|2|0|1517657,2507,2024-06-13T12:45:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,CLINICA ALEMANA DE SANTIAGO,Linac-151673,,CORRECTIVA NO PROGRAMADA,FINISHED,acorbea,,2507|2|0|1517657,1517657,"pcb assy, leaf motor drive",1,10701,1517657,"PCB ASSY, LEAF MOTOR DRIVE - 1 Only",MATCHED,REF_EXACT,1,true,CORRECTIVE_REPLACEMENT_LIKELY,1,100,Alta,task con 1 solo equipo asociado | match Dolibarr exacto/alias (REF_EXACT),0,63,OK,
2508_Linac-154325_2508|2|0|no hay,2508,2024-06-13T14:08:00.000Z,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),HOSPITAL CARLOS VAN BUREN (SSVSA),Linac-154325,,CORRECTIVA NO PROGRAMADA,FINISHED,jecheverria,223,2508|2|0|no hay,no hay,No hay,0,,,,NO_MATCH,NONE,0,true,CORRECTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (NO_MATCH),0,120,OK,repuesto sin match confiable en Dolibarr (match_status=NO_MATCH) - excluido del cálculo de intervalos
2509_Linac-154325_2509|2|0|no hay,2509,2024-06-13T14:28:00.000Z,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),HOSPITAL CARLOS VAN BUREN (SSVSA),Linac-154325,,CORRECTIVA NO PROGRAMADA,FINISHED,jecheverria,132,2509|2|0|no hay,no hay,No hay,0,,,,NO_MATCH,NONE,0,true,CORRECTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (NO_MATCH),0,120,OK,repuesto sin match confiable en Dolibarr (match_status=NO_MATCH) - excluido del cálculo de intervalos
2512_Linac-152171_2512|2|0|N/A,2512,2024-06-14T21:00:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,CLINICA ALEMANA DE SANTIAGO,Linac-152171,,PREVENTIVA PROGRAMADA,FINISHED,raguila,,2512|2|0|N/A,N/A,N/A,0,,,,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,0,true,PREVENTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (PLACEHOLDER_VALUE),180,120,OK,repuesto sin match confiable en Dolibarr (match_status=PLACEHOLDER_VALUE) - excluido del cálculo de intervalos
2513_Linac-109256_2513|2|0|4513316441202U,2513,2024-06-17T17:51:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,UC CHRISTUS - SCA,Linac-109256,,CORRECTIVA NO PROGRAMADA,FINISHED,mabreu,234,2513|2|0|4513316441202U,4513316441202U,"Potentiometer, 20K, Single",1,10990,4513316441202U,"Potentiometer, 20k, 1 turn Fine",MATCHED,REF_EXACT,1,true,CORRECTIVE_REPLACEMENT_LIKELY,1,100,Alta,task con 1 solo equipo asociado | match Dolibarr exacto/alias (REF_EXACT),0,120,OK,
2516_Linac-109452_2516|2|0|N/A,2516,2024-06-18T14:10:00.000Z,FIELD_BEAT_CLIENT|61.607.901-8|SERVICIO DE SALUD DE MAGALLANES,SERVICIO DE SALUD DE MAGALLANES,Linac-109452,,CORRECTIVA NO PROGRAMADA,FINISHED,raguila,236,2516|2|0|N/A,N/A,N/A,0,,,,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,0,true,CORRECTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (PLACEHOLDER_VALUE),0,120,OK,repuesto sin match confiable en Dolibarr (match_status=PLACEHOLDER_VALUE) - excluido del cálculo de intervalos
2517_Linac-109374_2517|2|0|1554784,2517,2024-06-18T22:16:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,UC CHRISTUS - CECA,Linac-109374,,CORRECTIVA PROGRAMADA,FINISHED,ccarrasquel,227,2517|2|0|1554784,1554784,camera cable,1,11159,1554784,Camera cable,MATCHED,REF_EXACT,1,true,CORRECTIVE_REPLACEMENT_LIKELY,1,100,Alta,task con 1 solo equipo asociado | match Dolibarr exacto/alias (REF_EXACT),0,79,OK,
2518_Linac-109374_2518|3|0|1527044,2518,2024-06-19T19:42:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,UC CHRISTUS - CECA,Linac-109374,,CORRECTIVA NO PROGRAMADA,FINISHED,mabreu,227,2518|3|0|1527044,1527044,"PROGRAMMED PCB ASSY, ROUTE",1,,,,NO_MATCH,NONE,0,true,CORRECTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (NO_MATCH),0,60,OK,repuesto sin match confiable en Dolibarr (match_status=NO_MATCH) - excluido del cálculo de intervalos
2518_Linac-109374_2518|2|0|1565768,2518,2024-06-19T19:42:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,UC CHRISTUS - CECA,Linac-109374,,CORRECTIVA NO PROGRAMADA,FINISHED,mabreu,227,2518|2|0|1565768,1565768,"PCB ASSY, CAM AGILITY ",1,10151,1565768,"(CCU) PCB ASSY, CAM CID8726DX9 AGI",MATCHED,REF_EXACT,1,true,CORRECTIVE_REPLACEMENT_LIKELY,1,100,Alta,task con 1 solo equipo asociado | match Dolibarr exacto/alias (REF_EXACT),0,60,OK,
2519_INC-INFINITY01_2519|2|0|1023531,2519,2024-06-20T00:48:00.000Z,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),Instituto Nacional del Cáncer (INC),INC-INFINITY01,,CORRECTIVA PROGRAMADA,FINISHED,ccarrasquel,,2519|2|0|1023531,1023531,programed KV ACB,1,,,,NO_MATCH,NONE,0,true,CORRECTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (NO_MATCH),120,0,OK,repuesto sin match confiable en Dolibarr (match_status=NO_MATCH) - excluido del cálculo de intervalos
2520_Linac-01_2520|2|0|completar solo por ingeniero de servicio.,2520,2024-06-19T12:30:00.000Z,FIELD_BEAT_CLIENT|Licitación 1057499-21-LR24-HEGC|HOSPITAL EXEQUIEL GONZÁLEZ CORTÉS,HOSPITAL EXEQUIEL GONZÁLEZ CORTÉS,Linac-01,,PREVENTIVA PROGRAMADA,FINISHED,acorbea,,2520|2|0|completar solo por ingeniero de servicio.,completar solo por ingeniero de servicio.,completar solo por ingeniero de servicio.,,,,,NO_MATCH,NONE,0,true,PREVENTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (NO_MATCH),0,240,OK,repuesto sin match confiable en Dolibarr (match_status=NO_MATCH) - excluido del cálculo de intervalos
2522_Linac-01_2522|2|0|completar solo por ingeniero de servicio.,2522,2024-06-19T12:30:00.000Z,FIELD_BEAT_CLIENT|Licitación 1057499-21-LR24-HEGC|HOSPITAL EXEQUIEL GONZÁLEZ CORTÉS,HOSPITAL EXEQUIEL GONZÁLEZ CORTÉS,Linac-01,,PREVENTIVA PROGRAMADA,FINISHED,acorbea,,2522|2|0|completar solo por ingeniero de servicio.,completar solo por ingeniero de servicio.,completar solo por ingeniero de servicio.,,,,,NO_MATCH,NONE,0,true,PREVENTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (NO_MATCH),0,240,OK,repuesto sin match confiable en Dolibarr (match_status=NO_MATCH) - excluido del cálculo de intervalos
2523_Linac-01_2523|2|0|completar solo por ingeniero de servicio.,2523,2024-06-19T12:30:00.000Z,FIELD_BEAT_CLIENT|Licitación 1057499-21-LR24-HEGC|HOSPITAL EXEQUIEL GONZÁLEZ CORTÉS,HOSPITAL EXEQUIEL GONZÁLEZ CORTÉS,Linac-01,,PREVENTIVA PROGRAMADA,FINISHED,acorbea,,2523|2|0|completar solo por ingeniero de servicio.,completar solo por ingeniero de servicio.,completar solo por ingeniero de servicio.,,,,,NO_MATCH,NONE,0,true,PREVENTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (NO_MATCH),0,240,OK,repuesto sin match confiable en Dolibarr (match_status=NO_MATCH) - excluido del cálculo de intervalos
2524_Linac-01_2524|2|0|completar solo por ingeniero de servicio.,2524,2024-06-19T12:30:00.000Z,FIELD_BEAT_CLIENT|Licitación 1057499-21-LR24-HEGC|HOSPITAL EXEQUIEL GONZÁLEZ CORTÉS,HOSPITAL EXEQUIEL GONZÁLEZ CORTÉS,Linac-01,,PREVENTIVA PROGRAMADA,FINISHED,acorbea,,2524|2|0|completar solo por ingeniero de servicio.,completar solo por ingeniero de servicio.,completar solo por ingeniero de servicio.,,,,,NO_MATCH,NONE,0,true,PREVENTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (NO_MATCH),0,240,OK,repuesto sin match confiable en Dolibarr (match_status=NO_MATCH) - excluido del cálculo de intervalos
2525_Linac-01_2525|2|0|completar solo por ingeniero de servicio.,2525,2024-06-19T12:30:00.000Z,FIELD_BEAT_CLIENT|Licitación 1057499-21-LR24-HEGC|HOSPITAL EXEQUIEL GONZÁLEZ CORTÉS,HOSPITAL EXEQUIEL GONZÁLEZ CORTÉS,Linac-01,,PREVENTIVA PROGRAMADA,FINISHED,acorbea,,2525|2|0|completar solo por ingeniero de servicio.,completar solo por ingeniero de servicio.,completar solo por ingeniero de servicio.,,,,,NO_MATCH,NONE,0,true,PREVENTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (NO_MATCH),0,240,OK,repuesto sin match confiable en Dolibarr (match_status=NO_MATCH) - excluido del cálculo de intervalos
2526_Linac-01_2526|2|0|completar solo por ingeniero de servicio.,2526,2024-06-19T12:30:00.000Z,FIELD_BEAT_CLIENT|Licitación 1057499-21-LR24-HEGC|HOSPITAL EXEQUIEL GONZÁLEZ CORTÉS,HOSPITAL EXEQUIEL GONZÁLEZ CORTÉS,Linac-01,,CORRECTIVA PROGRAMADA,FINISHED,acorbea,1,2526|2|0|completar solo por ingeniero de servicio.,completar solo por ingeniero de servicio.,completar solo por ingeniero de servicio.,,,,,NO_MATCH,NONE,0,true,CORRECTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (NO_MATCH),0,120,OK,repuesto sin match confiable en Dolibarr (match_status=NO_MATCH) - excluido del cálculo de intervalos
2527_Linac-109374_2527|2|0|1564298,2527,2024-06-24T23:26:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,UC CHRISTUS - CECA,Linac-109374,,CORRECTIVA PROGRAMADA,FINISHED,ccarrasquel,227,2527|2|0|1564298,1564298,"PCB assy, DLG Diaphragm drive",1,11039,1564298,Diaphragm/DLG PCB,MATCHED,REF_EXACT,1,true,CORRECTIVE_REPLACEMENT_LIKELY,1,100,Alta,task con 1 solo equipo asociado | match Dolibarr exacto/alias (REF_EXACT),120,0,OK,
2528_Linac-109374_2528|3|0|1556287,2528,2024-06-25T16:25:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,UC CHRISTUS - CECA,Linac-109374,,CORRECTIVA NO PROGRAMADA,FINISHED,mabreu,251,2528|3|0|1556287,1556287,"KIT, SPARES, DIAPHRAGM BRAKE BATCH",2,12261,1556287,"KIT, SPARES, DIAPHRAGM BRAKE",MATCHED,REF_EXACT,1,true,CORRECTIVE_REPLACEMENT_LIKELY,1,100,Alta,task con 1 solo equipo asociado | match Dolibarr exacto/alias (REF_EXACT),0,120,OK,
2528_Linac-109374_2528|2|0|1564298,2528,2024-06-25T16:25:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,UC CHRISTUS - CECA,Linac-109374,,CORRECTIVA NO PROGRAMADA,FINISHED,mabreu,251,2528|2|0|1564298,1564298,DLG AND DIAPHRAGM DRIVE,1,11039,1564298,Diaphragm/DLG PCB,MATCHED,REF_EXACT,1,true,CORRECTIVE_REPLACEMENT_LIKELY,1,100,Alta,task con 1 solo equipo asociado | match Dolibarr exacto/alias (REF_EXACT),0,120,OK,
2531_Linac-109256_2531|2|0|1549950,2531,2024-06-25T22:51:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,UC CHRISTUS - SCA,Linac-109256,,CORRECTIVA PROGRAMADA,FINISHED,mabreu,217,2531|2|0|1549950,1549950,HHC KIT SYBERGY/INFINITY,1,12134,1549950,"HHC kit,Synergy/Infinity",MATCHED,REF_EXACT,1,true,CORRECTIVE_REPLACEMENT_LIKELY,1,100,Alta,task con 1 solo equipo asociado | match Dolibarr exacto/alias (REF_EXACT),30,60,OK,
2532_Linac-109256_2532|3|0|1546731,2532,2024-06-25T21:00:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,UC CHRISTUS - SCA,Linac-109256,,CORRECTIVA PROGRAMADA,FINISHED,acorbea,248,2532|3|0|1546731,1546731,"Contactor, 24v, 50hz, 50A, siemens 3rt CON A",,12016,1546731,"Contactor (CON A), 24V, 50Hz, 50 A, Siemens 3RT 1036-1AB00",MATCHED,REF_EXACT,1,true,CORRECTIVE_REPLACEMENT_LIKELY,1,100,Alta,task con 1 solo equipo asociado | match Dolibarr exacto/alias (REF_EXACT),60,90,OK,
2533_Linac-151673_2533|2|0|1564298,2533,2024-06-27T11:00:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,CLINICA ALEMANA DE SANTIAGO,Linac-151673,,CORRECTIVA NO PROGRAMADA,FINISHED,acorbea,,2533|2|0|1564298,1564298,"pcb assy, dlg, diaphragm drive",1,11039,1564298,Diaphragm/DLG PCB,MATCHED,REF_EXACT,1,true,CORRECTIVE_REPLACEMENT_LIKELY,1,100,Alta,task con 1 solo equipo asociado | match Dolibarr exacto/alias (REF_EXACT),0,70,OK,
2535_Linac-109374_2535|2|0|45133308259,2535,2024-07-01T20:21:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,UC CHRISTUS - CECA,Linac-109374,,CORRECTIVA NO PROGRAMADA,FINISHED,mabreu,,2535|2|0|45133308259,45133308259,GEARBOX Y BREAKE,1,,,,NO_MATCH,NONE,0,true,CORRECTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (NO_MATCH),0,120,OK,repuesto sin match confiable en Dolibarr (match_status=NO_MATCH) - excluido del cálculo de intervalos
2537_Linac-109256_2537|2|0|n/a,2537,2024-07-01T21:40:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,UC CHRISTUS - SCA,Linac-109256,,ASISTENCIA REMOTA,FINISHED,acorbea,258,2537|2|0|n/a,n/a,n/a,,,,,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,0,false,UNKNOWN,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (PLACEHOLDER_VALUE),0,35,OK,repuesto sin match confiable en Dolibarr (match_status=PLACEHOLDER_VALUE) - excluido del cálculo de intervalos
2539_LINAC-153038_2539|2|0|1568178,2539,2024-07-02T15:00:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,FUNDACION ARTURO LOPEZ PEREZ,LINAC-153038,,CORRECTIVA NO PROGRAMADA,FINISHED,acorbea,163562,2539|2|0|1568178,1568178,"Programmed, pcb assy,sib",1,10821,1568178,SIB PCB,MATCHED,REF_EXACT,1,true,CORRECTIVE_REPLACEMENT_LIKELY,1,100,Alta,task con 1 solo equipo asociado | match Dolibarr exacto/alias (REF_EXACT),0,120,OK,
2543_Linac-156187_2543|2|0|N/A,2543,2024-06-28T12:30:00.000Z,FIELD_BEAT_CLIENT|76.746.730-3|RADIO ONCOLOGÍA DEL SUR,RADIO ONCOLOGÍA DEL SUR,Linac-156187,,PREVENTIVA PROGRAMADA,FINISHED,ebecker,,2543|2|0|N/A,N/A,N/A,,,,,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,0,true,PREVENTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (PLACEHOLDER_VALUE),0,240,OK,repuesto sin match confiable en Dolibarr (match_status=PLACEHOLDER_VALUE) - excluido del cálculo de intervalos
2544_Linac-201110_2544|2|0|1519710,2544,2024-07-04T16:30:00.000Z,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),CLÍNICA SANATORIO ALEMÁN (ONCORAD),Linac-201110,,CORRECTIVA PROGRAMADA,FINISHED,ebecker,264,2544|2|0|1519710,1519710,HT Cable,1,11574,1519710,"FRU, HT CABLE, cable assembly, Transformer M2, M4 -Magnetron",MATCHED,REF_EXACT,1,true,CORRECTIVE_REPLACEMENT_LIKELY,1,100,Alta,task con 1 solo equipo asociado | match Dolibarr exacto/alias (REF_EXACT),0,120,OK,
2545_Linac-201110_2545|2|0|,2545,2024-07-04T19:30:00.000Z,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),CLÍNICA SANATORIO ALEMÁN (ONCORAD),Linac-201110,,REQUERIMIENTO DEL CLIENTE,FINISHED,ebecker,265,2545|2|0|,,N/A,,,,,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,0,false,UNKNOWN,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (PLACEHOLDER_VALUE),0,60,OK,repuesto sin match confiable en Dolibarr (match_status=PLACEHOLDER_VALUE) - excluido del cálculo de intervalos
2547_Linac-154325_2547|2|0|no hay,2547,2024-07-08T22:00:00.000Z,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),HOSPITAL CARLOS VAN BUREN (SSVSA),Linac-154325,,CORRECTIVA NO PROGRAMADA,FINISHED,jecheverria,279,2547|2|0|no hay,no hay,no aplica,0,,,,NO_MATCH,NONE,0,true,CORRECTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (NO_MATCH),120,30,OK,repuesto sin match confiable en Dolibarr (match_status=NO_MATCH) - excluido del cálculo de intervalos
2548_LINAC-153038_2548|2|0|1569678,2548,2024-07-09T21:00:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,FUNDACION ARTURO LOPEZ PEREZ,LINAC-153038,,CORRECTIVA PROGRAMADA,FINISHED,acorbea,,2548|2|0|1569678,1569678,"solenoid m switch kit, arm assy",1,12244,1569678,FCO Hardware ModKit (Solenoid Microswitch ModKit for imaging Arms),MATCHED,REF_EXACT,1,true,CORRECTIVE_REPLACEMENT_LIKELY,1,100,Alta,task con 1 solo equipo asociado | match Dolibarr exacto/alias (REF_EXACT),30,90,OK,
2550_Linac-154325_2550|2|0|1022378,2550,2024-07-10T12:21:00.000Z,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),HOSPITAL CARLOS VAN BUREN (SSVSA),Linac-154325,,CORRECTIVA NO PROGRAMADA,FINISHED,jecheverria,,2550|2|0|1022378,1022378,Assy diode reverse,1,11627,1022378,"DIODE ASSY, FRU",MATCHED,REF_EXACT,1,true,CORRECTIVE_REPLACEMENT_LIKELY,1,100,Alta,task con 1 solo equipo asociado | match Dolibarr exacto/alias (REF_EXACT),9,111,OK,
2551_Linac-109256_2551|4|0|1505146,2551,2024-07-10T22:00:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,UC CHRISTUS - SCA,Linac-109256,,CORRECTIVA PROGRAMADA,FINISHED,mabreu,247,2551|4|0|1505146,1505146,CITB,1,10203,1505146,"PCB ASSEMBLY, CITB",MATCHED,REF_EXACT,1,true,CORRECTIVE_REPLACEMENT_LIKELY,1,100,Alta,task con 1 solo equipo asociado | match Dolibarr exacto/alias (REF_EXACT),90,30,OK,
2551_Linac-109256_2551|3|0|1546731,2551,2024-07-10T22:00:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,UC CHRISTUS - SCA,Linac-109256,,CORRECTIVA PROGRAMADA,FINISHED,mabreu,247,2551|3|0|1546731,1546731,CONTACTOR CON A,1,12016,1546731,"Contactor (CON A), 24V, 50Hz, 50 A, Siemens 3RT 1036-1AB00",MATCHED,REF_EXACT,1,true,CORRECTIVE_REPLACEMENT_LIKELY,1,100,Alta,task con 1 solo equipo asociado | match Dolibarr exacto/alias (REF_EXACT),90,30,OK,
2553_NOEQUIP_2553|2|0|RT-B889KYCF2,2553,2024-07-11T15:40:00.000Z,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),Instituto Nacional del Cáncer (INC),,,Guia de Despacho - Entrega de items o insumos a terceros,FINISHED,acorbea,,2553|2|0|RT-B889KYCF2,RT-B889KYCF2,,,10925,Qfix-RT-B889KYCF2,"Encompass Intracranial Fibreplast Variable Perf, Head Only Open View System",MATCHED,REF_LIKE,0.5,false,UNKNOWN,0,17,Insuficiente,task sin equipo asociado | match Dolibarr por método débil (REF_LIKE),0,30,MISSING_EQUIPMENT,la task no tiene equipo asociado en fieldbeat_task_equipments
2554_Linac-153935_2554|3|0|1569678,2554,2024-07-11T23:25:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,UC CHRISTUS - CECA,Linac-153935,,CORRECTIVA PROGRAMADA,FINISHED,mabreu,175,2554|3|0|1569678,1569678,"SOLENOID MICROSWITCH KIT, ARM ASSEMBLY",1,12244,1569678,FCO Hardware ModKit (Solenoid Microswitch ModKit for imaging Arms),MATCHED,REF_EXACT,1,true,CORRECTIVE_REPLACEMENT_LIKELY,1,100,Alta,task con 1 solo equipo asociado | match Dolibarr exacto/alias (REF_EXACT),75,90,OK,
2554_Linac-153935_2554|2|0|1502613,2554,2024-07-11T23:25:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,UC CHRISTUS - CECA,Linac-153935,,CORRECTIVA PROGRAMADA,FINISHED,mabreu,175,2554|2|0|1502613,1502613,"MOD KIT, LASER ODI LAMP",1,10994,1502613,Laser ODI Spares Kit,MATCHED,REF_EXACT,1,true,CORRECTIVE_REPLACEMENT_LIKELY,1,100,Alta,task con 1 solo equipo asociado | match Dolibarr exacto/alias (REF_EXACT),75,90,OK,
2555_Linac-109374_2555|2|0|n/a,2555,2024-07-11T21:00:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,UC CHRISTUS - CECA,Linac-109374,,CORRECTIVA PROGRAMADA,FINISHED,acorbea,172,2555|2|0|n/a,n/a,n/a,,,,,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,0,true,CORRECTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (PLACEHOLDER_VALUE),62,90,OK,repuesto sin match confiable en Dolibarr (match_status=PLACEHOLDER_VALUE) - excluido del cálculo de intervalos
2556_Linac-109256_2556|2|0|1564298,2556,2024-07-12T15:23:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,UC CHRISTUS - SCA,Linac-109256,,CORRECTIVA PROGRAMADA,FINISHED,mabreu,288,2556|2|0|1564298,1564298,"PCB ASSY, DLG AND DIAPHRAGM",1,11039,1564298,Diaphragm/DLG PCB,MATCHED,REF_EXACT,1,true,CORRECTIVE_REPLACEMENT_LIKELY,1,100,Alta,task con 1 solo equipo asociado | match Dolibarr exacto/alias (REF_EXACT),0,120,OK,
2558_NOEQUIP_2558|2|0|no hay,2558,2024-07-15T13:00:00.000Z,FIELD_BEAT_CLIENT|61.607.901-8|SERVICIO DE SALUD DE MAGALLANES,SERVICIO DE SALUD DE MAGALLANES,,,CORRECTIVA NO PROGRAMADA,FINISHED,raguila,297,2558|2|0|no hay,no hay,no hay,0,,,,NO_MATCH,NONE,0,true,CORRECTIVE_REPLACEMENT_LIKELY,0,4,Insuficiente,task sin equipo asociado | sin match Dolibarr confiable (NO_MATCH),0,170,MISSING_EQUIPMENT,la task no tiene equipo asociado en fieldbeat_task_equipments | repuesto sin match confiable en Dolibarr (match_status=NO_MATCH) - excluido del cálculo de intervalos
2559_Linac-151673_2559|2|0|4513341184601H,2559,2024-07-15T21:00:00.000Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,CLINICA ALEMANA DE SANTIAGO,Linac-151673,,CORRECTIVA PROGRAMADA,FINISHED,acorbea,,2559|2|0|4513341184601H,4513341184601H,"cable assy, pl5 to sk5A",1,11694,45133411846,"CABLE ASSY, PL5 TO SK5A",MATCHED,REF_LIKE,0.5,true,CORRECTIVE_REPLACEMENT_LIKELY,1,85,Alta,task con 1 solo equipo asociado | match Dolibarr por método débil (REF_LIKE),30,90,OK,
